source_concept_id,source_concept_name,source_concept_comment,source_concept_data_type,source_concept_statistitcal_type,source_concept_values,concepts,mapping_transformation,transformation_type,mapping_comment,mapping_confidence,mapping_documentation,concept_concept_id,concept_concept_code,concept_concept_name,concept_domain_id,concept_vocabulary_id,concept_concept_class_id,concept_standard_concept,unit_concept_id,unit_concept_code,unit_concept_name,unit_domain_id,unit_vocabulary_id,unit_concept_class_id,type_concept_id,type_concept_code,type_concept_name,type_domain_id,type_vocabulary_id,type_concept_class_id
577,Holo-Transcobalamin (ZL),,decimal,interval,null,"[{""concept_id"": 3017647, ""concept_name"": ""Transcobalamin [Mass/volume] in Serum"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""3032-0"", ""valid_start_date"": 20150628, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8729, ""concept_name"": ""picomole per liter"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""pmol/L"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3017647,3032-0,Transcobalamin [Mass/volume] in Serum,Measurement,LOINC,Lab Test,S,8729,pmol/L,picomole per liter,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
600,Thrombozytenaggr.ADP (ZL),,decimal,interval,null,"[{""concept_id"": 3042234, ""concept_name"": ""Platelet aggregation ADP induced [Units/volume] in Blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""53813-2"", ""valid_start_date"": 20080924, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8510, ""concept_name"": ""unit"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""[U]"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3042234,53813-2,Platelet aggregation ADP induced [Units/volume] in Blood,Measurement,LOINC,Lab Test,S,8510,[U],unit,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
601,Thrombozytenaggr.ASPI (ZL),,decimal,interval,null,"[{""concept_id"": 3039998, ""concept_name"": ""Platelet aggregation arachidonate induced [Units/volume] in Blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""53814-0"", ""valid_start_date"": 20080924, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8510, ""concept_name"": ""unit"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""[U]"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3039998,53814-0,Platelet aggregation arachidonate induced [Units/volume] in Blood,Measurement,LOINC,Lab Test,S,8510,[U],unit,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
602,Thrombozytenaggr.Kollagen (ZL),,decimal,interval,null,"[{""concept_id"": 21491241, ""concept_name"": ""Platelet aggregation collagen induced [Units/volume] in Blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""78685-5"", ""valid_start_date"": 20160624, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8510, ""concept_name"": ""unit"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""[U]"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,21491241,78685-5,Platelet aggregation collagen induced [Units/volume] in Blood,Measurement,LOINC,Lab Test,S,8510,[U],unit,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
609,Alkalische Phosphatase (ZL),,decimal,interval,null,"[{""concept_id"": 3035995, ""concept_name"": ""Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""6768-6"", ""valid_start_date"": 19960815, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8645, ""concept_name"": ""unit per liter"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""[U]/L"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3035995,6768-6,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,8645,[U]/L,unit per liter,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
614,Gamma-GT (ZL),,decimal,interval,null,"[{""concept_id"": 3026910, ""concept_name"": ""Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""2324-2"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8645, ""concept_name"": ""unit per liter"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""[U]/L"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3026910,2324-2,Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,8645,[U]/L,unit per liter,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
616,GOT ( AST) (ZL),,decimal,interval,null,"[{""concept_id"": 3013721, ""concept_name"": ""Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""1920-8"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8645, ""concept_name"": ""unit per liter"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""[U]/L"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3013721,1920-8,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Measurement,LOINC,Lab Test,S,8645,[U]/L,unit per liter,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
647,Normetanephrin/Urin (ZL),,decimal,interval,null,"[{""concept_id"": 3035015, ""concept_name"": ""Normetanephrine [Mass/time] in 24 hour Urine"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""2671-6"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8906, ""concept_name"": ""microgram per 24 hours"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""ug/(24.h)"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3035015,2671-6,Normetanephrine [Mass/time] in 24 hour Urine,Measurement,LOINC,Lab Test,S,8906,ug/(24.h),microgram per 24 hours,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
652,Glomuläre Filtrationsrate (ZL),,decimal,interval,null,"[{""concept_id"": 40764999, ""concept_name"": ""Glomerular filtration rate [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)/1.73 sq M"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""62238-1"", ""valid_start_date"": 20101111, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,40764999,62238-1,"Glomerular filtration rate [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI)/1.73 sq M",Measurement,LOINC,Lab Test,S,,,,,,,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
655,Calcium (i) (BGA),,decimal,interval,null,"[{""concept_id"": 3044331, ""concept_name"": ""Calcium.ionized [Moles/volume] in Arterial blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""34581-9"", ""valid_start_date"": 20030905, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8753, ""concept_name"": ""millimole per liter"", ""domain_id"": ""Unit"", ""vocabulary_id"": ""UCUM"", ""concept_class_id"": ""Unit"", ""standard_concept"": ""S"", ""concept_code"": ""mmol/L"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3044331,34581-9,Calcium.ionized [Moles/volume] in Arterial blood,Measurement,LOINC,Lab Test,S,8753,mmol/L,millimole per liter,Unit,UCUM,Unit,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
659,O2-Hämoglobin (BGA),,decimal,interval,null,"[{""concept_id"": 3014007, ""concept_name"": ""Fractional oxyhemoglobin in Arterial blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""2714-4"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3014007,2714-4,Fractional oxyhemoglobin in Arterial blood,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
660,CO-Hämoglobin (BGA),,decimal,interval,null,"[{""concept_id"": 3028653, ""concept_name"": ""Carboxyhemoglobin/Hemoglobin.total in Arterial blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""2030-5"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3028653,2030-5,Carboxyhemoglobin/Hemoglobin.total in Arterial blood,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
661,Met-Hämoglobin (BGA),,decimal,interval,null,"[{""concept_id"": 3006217, ""concept_name"": ""Methemoglobin/Hemoglobin.total in Arterial blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""2615-3"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3006217,2615-3,Methemoglobin/Hemoglobin.total in Arterial blood,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
662,Deoxy-Hämoglobin (BGA),,decimal,interval,null,"[{""concept_id"": 3004839, ""concept_name"": ""Deoxyhemoglobin/Hemoglobin.total in Arterial blood"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""19225-2"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 8552, ""concept_name"": ""Unknown"", ""domain_id"": ""Race"", ""vocabulary_id"": ""Race"", ""concept_class_id"": ""Race"", ""standard_concept"": null, ""concept_code"": ""UNK"", ""valid_start_date"": 19700101, ""valid_end_date"": 20140731, ""invalid_reason"": ""D"", ""heat"": """", ""property_name"": ""unit""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3004839,19225-2,Deoxyhemoglobin/Hemoglobin.total in Arterial blood,Measurement,LOINC,Lab Test,S,8552,UNK,Unknown,Race,Race,Race,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
663,PH (T) (BGA),,decimal,interval,null,"[{""concept_id"": 3029473, ""concept_name"": ""pH of Arterial blood adjusted to patient's actual temperature"", ""domain_id"": ""Measurement"", ""vocabulary_id"": ""LOINC"", ""concept_class_id"": ""Lab Test"", ""standard_concept"": ""S"", ""concept_code"": ""33254-4"", ""valid_start_date"": 19700101, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""concept""}, {""concept_id"": 32856, ""concept_name"": ""Lab"", ""domain_id"": ""Type Concept"", ""vocabulary_id"": ""Type Concept"", ""concept_class_id"": ""Type Concept"", ""standard_concept"": ""S"", ""concept_code"": ""OMOP4976929"", ""valid_start_date"": 20200820, ""valid_end_date"": 20991231, ""invalid_reason"": null, ""heat"": """", ""property_name"": ""type""}]",,ast,imported,4,,3029473,33254-4,pH of Arterial blood adjusted to patient's actual temperature,Measurement,LOINC,Lab Test,S,,,,,,,32856,OMOP4976929,Lab,Type Concept,Type Concept,Type Concept
